,experiment_id,study_id,experiment_type,experiment_type_id,experiment_control,source_id,reference_source,comments
4047,,SDY2753,vaccination experiment,,1,,,
4048,,SDY2753,vaccination experiment,,1,,,
4049,,SDY2757,vaccination experiment,,1,,,
4050,,SDY2753,vaccination experiment,,1,,,
4051,,SDY2760,vaccination experiment,,1,,,
4052,,SDY2760,vaccination experiment,,1,,,
4053,,SDY2760,vaccination experiment,,1,,,
4054,,SDY2760,vaccination experiment,,1,,,
4055,,SDY2760,vaccination experiment,,1,,,
4056,,SDY2760,vaccination experiment,,1,,,
4057,,SDY2485,vaccination experiment,,1,,,
4058,,SDY2470,vaccination experiment,,1,,,
4059,,SDY2773,vaccination experiment,,1,,,
4060,,SDY2773,vaccination experiment,,1,,,
4061,,SDY2773,vaccination experiment,,1,,,
4062,,SDY2773,vaccination experiment,,1,,,
4063,,SDY2773,vaccination experiment,,1,,,
4064,,SDY2773,vaccination experiment,,1,,,
4065,,SDY2776,vaccination experiment,,1,,,
4066,,SDY2776,vaccination experiment,,1,,,
4067,,SDY2776,vaccination experiment,,1,,,
4068,,SDY2776,vaccination experiment,,1,,,
4069,,SDY2776,vaccination experiment,,1,,,
4070,,SDY2778,vaccination experiment,,1,,,
4071,,SDY2778,vaccination experiment,,1,,,
4072,,SDY2778,vaccination experiment,,1,,,
4073,,SDY2778,vaccination experiment,,1,,,
4074,,SDY2778,vaccination experiment,,1,,,
4075,,SDY2778,vaccination experiment,,1,,,
4076,,SDY2778,vaccination experiment,,1,,,
4077,,SDY2778,vaccination experiment,,1,,,
4078,,SDY2778,vaccination experiment,,1,,,
4079,,SDY2778,vaccination experiment,,1,,,
4080,,SDY2778,vaccination experiment,,1,,,
4081,,SDY2778,vaccination experiment,,1,,,
4082,,SDY2778,vaccination experiment,,1,,,
4083,,SDY2778,vaccination experiment,,1,,,
4084,,SDY2783,vaccination experiment,,1,,,
4085,,SDY2783,vaccination experiment,,1,,,
4086,,SDY2783,vaccination experiment,,1,,,
4087,,SDY2783,vaccination experiment,,1,,,
4088,,SDY2783,vaccination experiment,,1,,,
4089,,SDY2783,vaccination experiment,,1,,,
4090,,SDY2783,vaccination experiment,,1,,,
4091,,SDY2783,vaccination experiment,,1,,,
4092,,SDY2784,vaccination experiment,,1,,,
4093,,SDY2784,vaccination experiment,,1,,,
4094,,SDY2784,vaccination experiment,,1,,,
4095,,SDY2784,vaccination experiment,,1,,,
4096,,SDY2784,vaccination experiment,,1,,,
4097,,SDY2784,vaccination experiment,,1,,,
4098,,SDY2784,vaccination experiment,,1,,,
4099,,SDY2786,vaccination experiment,,1,,,
4100,,SDY2786,vaccination experiment,,1,,,
4101,,SDY2786,vaccination experiment,,1,,,
4102,,SDY2786,vaccination experiment,,1,,,
4103,,SDY2787,vaccination experiment,,1,,,
4104,,SDY2788,vaccination experiment,,1,,,
4105,,SDY2788,vaccination experiment,,1,,,
4106,,SDY2788,vaccination experiment,,1,,,
4107,,SDY2789,vaccination experiment,,1,,,
4108,,SDY2789,vaccination experiment,,1,,,
4109,,SDY2789,vaccination experiment,,1,,,
4110,,SDY2789,vaccination experiment,,1,,,
4111,,SDY2790,vaccination experiment,,1,,,
4112,,SDY2790,vaccination experiment,,1,,,
4113,,SDY2790,vaccination experiment,,1,,,
4114,,SDY2790,vaccination experiment,,1,,,
4115,,SDY2790,vaccination experiment,,1,,,
4116,,SDY2790,vaccination experiment,,1,,,
4117,,SDY2790,vaccination experiment,,1,,,
4118,,SDY2790,vaccination experiment,,1,,,
4119,,SDY2791,vaccination experiment,,1,,,
4120,,SDY2791,vaccination experiment,,1,,,
4121,,SDY2791,vaccination experiment,,1,,,
4122,,SDY2791,vaccination experiment,,1,,,
4123,,SDY2791,vaccination experiment,,1,,,
4124,,SDY2791,vaccination experiment,,1,,,
4125,,SDY2791,vaccination experiment,,1,,,
4126,,SDY2791,vaccination experiment,,1,,,
4127,,SDY2791,vaccination experiment,,1,,,
4128,,SDY2791,vaccination experiment,,1,,,
4129,,SDY2792,vaccination experiment,,1,,,
4130,,SDY2792,vaccination experiment,,1,,,
4131,,SDY2792,vaccination experiment,,1,,,
4132,,SDY2792,vaccination experiment,,1,,,
4133,,SDY2792,vaccination experiment,,1,,,
4134,,SDY2792,vaccination experiment,,1,,,
4135,,SDY2792,vaccination experiment,,1,,,
4136,,SDY2793,vaccination experiment,,1,,,
4137,,SDY2793,vaccination experiment,,1,,,
4138,,SDY2793,vaccination experiment,,1,,,
4139,,SDY2793,vaccination experiment,,1,,,
4140,,SDY2793,vaccination experiment,,1,,,
4141,,SDY2793,vaccination experiment,,1,,,
4142,,SDY2794,vaccination experiment,,1,,,
4143,,SDY2794,vaccination experiment,,1,,,
4144,,SDY2794,vaccination experiment,,1,,,
4145,,SDY2794,vaccination experiment,,1,,,
4146,,SDY2794,vaccination experiment,,1,,,
4147,,SDY2795,vaccination experiment,,1,,,
4148,,SDY2795,vaccination experiment,,1,,,
4149,,SDY2795,vaccination experiment,,1,,,
4150,,SDY2796,vaccination experiment,,1,,,
4151,,SDY2797,vaccination experiment,,1,,,
4152,,SDY2797,vaccination experiment,,1,,,
4153,,SDY2797,vaccination experiment,,1,,,
4154,,SDY2797,vaccination experiment,,1,,,
4155,,SDY2797,vaccination experiment,,1,,,
4156,,SDY2797,vaccination experiment,,1,,,
4157,,SDY2797,vaccination experiment,,1,,,
4158,,SDY2797,vaccination experiment,,1,,,
4159,,SDY2798,vaccination experiment,,1,,,
4160,,SDY2798,vaccination experiment,,1,,,
4161,,SDY2798,vaccination experiment,,1,,,
4162,,SDY2798,vaccination experiment,,1,,,
4163,,SDY2800,vaccination experiment,,1,,,
4164,,SDY2800,vaccination experiment,,1,,,
4165,,SDY2800,vaccination experiment,,1,,,
4166,,SDY2800,vaccination experiment,,1,,,
4167,,SDY2801,vaccination experiment,,1,,,
4168,,SDY2802,vaccination experiment,,1,,,
4169,,SDY2802,vaccination experiment,,1,,,
4170,,SDY2802,vaccination experiment,,1,,,
4171,,SDY2802,vaccination experiment,,1,,,
4172,,SDY2802,vaccination experiment,,1,,,
4173,,SDY2802,vaccination experiment,,1,,,
4174,,SDY2802,vaccination experiment,,1,,,
4175,,SDY2802,vaccination experiment,,1,,,
4176,,SDY2802,vaccination experiment,,1,,,
4177,,SDY2802,vaccination experiment,,1,,,
4178,,SDY2802,vaccination experiment,,1,,,
4179,,SDY2802,vaccination experiment,,1,,,
4180,,SDY2804,vaccination experiment,,1,,,
4181,,SDY2804,vaccination experiment,,1,,,
4182,,SDY2805,vaccination experiment,,1,,,
4183,,SDY2805,vaccination experiment,,1,,,
4184,,SDY2805,vaccination experiment,,1,,,
4185,,SDY2805,vaccination experiment,,1,,,
4186,,SDY2805,vaccination experiment,,1,,,
4187,,SDY2805,vaccination experiment,,1,,,
4188,,SDY2805,vaccination experiment,,1,,,
4189,,SDY2807,vaccination experiment,,1,,,
4190,,SDY2807,vaccination experiment,,1,,,
4191,,SDY2807,vaccination experiment,,1,,,
4192,,SDY2808,vaccination experiment,,1,,,
4193,,SDY2808,vaccination experiment,,1,,,
4194,,SDY2808,vaccination experiment,,1,,,
4195,,SDY2808,vaccination experiment,,1,,,
4196,,SDY2762,vaccination experiment,,1,,,
4197,,SDY2762,vaccination experiment,,1,,,
4198,,SDY2762,vaccination experiment,,1,,,
4199,,SDY2762,vaccination experiment,,1,,,
4200,,SDY2762,vaccination experiment,,1,,,
4201,,SDY2762,vaccination experiment,,1,,,
4202,,SDY2762,vaccination experiment,,1,,,
4203,,SDY2762,vaccination experiment,,1,,,
4204,,SDY2762,vaccination experiment,,1,,,
4205,,SDY2762,vaccination experiment,,1,,,
4206,,SDY2762,vaccination experiment,,1,,,
4207,,SDY2762,vaccination experiment,,1,,,
4208,,SDY2762,vaccination experiment,,1,,,
4209,,SDY2762,vaccination experiment,,1,,,
4210,,SDY2762,vaccination experiment,,1,,,
4211,,SDY2762,vaccination experiment,,1,,,
4212,,SDY2735,vaccination experiment,,1,,,
4213,,SDY2799,vaccination experiment,,1,,,
4214,,SDY2799,vaccination experiment,,1,,,
4215,,SDY2540,vaccination experiment,,1,,,
4216,,SDY2540,vaccination experiment,,1,,,
4217,,SDY2824,vaccination experiment,,1,,,
4218,,SDY2824,vaccination experiment,,1,,,
4219,,SDY2824,vaccination experiment,,1,,,
4220,,SDY2824,vaccination experiment,,1,,,
4221,,SDY2824,vaccination experiment,,1,,,
4222,,SDY2824,vaccination experiment,,1,,,
4223,,SDY2825,vaccination experiment,,1,,,
4224,,SDY2825,vaccination experiment,,1,,,
4225,,SDY2826,vaccination experiment,,1,,,
4226,,SDY2827,vaccination experiment,,1,,,
4227,,SDY2827,vaccination experiment,,1,,,
4228,,SDY2827,vaccination experiment,,1,,,
4229,,SDY2827,vaccination experiment,,1,,,
4230,,SDY2827,vaccination experiment,,1,,,
4231,,SDY2827,vaccination experiment,,1,,,
4232,,SDY2827,vaccination experiment,,1,,,
4233,,SDY2827,vaccination experiment,,1,,,
4234,,SDY2827,vaccination experiment,,1,,,
4235,,SDY2827,vaccination experiment,,1,,,
4236,,SDY2827,vaccination experiment,,1,,,
4237,,SDY2827,vaccination experiment,,1,,,
4238,,SDY2827,vaccination experiment,,1,,,
4239,,SDY2827,vaccination experiment,,1,,,
4240,,SDY2827,vaccination experiment,,1,,,
4241,,SDY2827,vaccination experiment,,1,,,
4242,,SDY2827,vaccination experiment,,1,,,
4243,,SDY2827,vaccination experiment,,1,,,
4244,,SDY2827,vaccination experiment,,1,,,
4245,,SDY2812,vaccination experiment,,1,,,
4246,,SDY2812,vaccination experiment,,1,,,
4247,,SDY2772,vaccination experiment,,1,,,
4248,,SDY1909,vaccination experiment,,1,,,
4249,,SDY2763,vaccination experiment,,1,,,
4250,,SDY1467,vaccination experiment,,1,,,
4251,,SDY2838,vaccination experiment,,1,,,
4252,,SDY2838,vaccination experiment,,1,,,
4253,,SDY2843,vaccination experiment,,1,,,
4254,,SDY2843,vaccination experiment,,1,,,
4255,,SDY2843,vaccination experiment,,1,,,
4256,,SDY2843,vaccination experiment,,1,,,
4257,,SDY2844,vaccination experiment,,1,,,
4258,,SDY2844,vaccination experiment,,1,,,
4259,,SDY2844,vaccination experiment,,1,,,
4260,,SDY2844,vaccination experiment,,1,,,
4261,,SDY2845,vaccination experiment,,1,,,
4262,,SDY2845,vaccination experiment,,1,,,
4263,,SDY2845,vaccination experiment,,1,,,
4264,,SDY2845,vaccination experiment,,1,,,
4265,,SDY2846,vaccination experiment,,1,,,
4266,,SDY2846,vaccination experiment,,1,,,
4267,,SDY2847,vaccination experiment,,1,,,
4268,,SDY2847,vaccination experiment,,1,,,
4269,,SDY2847,vaccination experiment,,1,,,
4270,,SDY2847,vaccination experiment,,1,,,
4271,,SDY2847,vaccination experiment,,1,,,
4272,,SDY2847,vaccination experiment,,1,,,
4273,,SDY2847,vaccination experiment,,1,,,
4274,,SDY2847,vaccination experiment,,1,,,
4275,,SDY2847,vaccination experiment,,1,,,
4276,,SDY2847,vaccination experiment,,1,,,
4277,,SDY2848,vaccination experiment,,1,,,
4278,,SDY2848,vaccination experiment,,1,,,
4279,,SDY2848,vaccination experiment,,1,,,
4280,,SDY2848,vaccination experiment,,1,,,
4281,,SDY2848,vaccination experiment,,1,,,
4282,,SDY2848,vaccination experiment,,1,,,
4283,,SDY2849,vaccination experiment,,1,,,
4284,,SDY2849,vaccination experiment,,1,,,
4285,,SDY2849,vaccination experiment,,1,,,
4286,,SDY2849,vaccination experiment,,1,,,
4287,,SDY2849,vaccination experiment,,1,,,
4288,,SDY2849,vaccination experiment,,1,,,
4289,,SDY2850,vaccination experiment,,1,,,
4290,,SDY2850,vaccination experiment,,1,,,
4291,,SDY2853,vaccination experiment,,1,,,
4292,,SDY2860,vaccination experiment,,1,,,
4293,,SDY2860,vaccination experiment,,1,,,
4294,,SDY2860,vaccination experiment,,1,,,
4295,,SDY2860,vaccination experiment,,1,,,
4296,,SDY2860,vaccination experiment,,1,,,
4297,,SDY2860,vaccination experiment,,1,,,
4298,,SDY2860,vaccination experiment,,1,,,
4299,,SDY2860,vaccination experiment,,1,,,
4300,,SDY2860,vaccination experiment,,1,,,
4301,,SDY2860,vaccination experiment,,1,,,
4302,,SDY2860,vaccination experiment,,1,,,
4303,,SDY2860,vaccination experiment,,1,,,
4304,,SDY2860,vaccination experiment,,1,,,
4305,,SDY2860,vaccination experiment,,1,,,
4306,,SDY2860,vaccination experiment,,1,,,
4307,,SDY2860,vaccination experiment,,1,,,
4308,,SDY2860,vaccination experiment,,1,,,
4309,,SDY2860,vaccination experiment,,1,,,
4310,,SDY2860,vaccination experiment,,1,,,
4311,,SDY406,vaccination experiment,,1,,,
4312,,SDY2485,vaccination experiment,,1,,,
4313,,SDY2470,vaccination experiment,,1,,,
4314,,SDY1483,vaccination experiment,,1,,,
4315,,SDY1483,vaccination experiment,,1,,,
4316,,SDY2884,vaccination experiment,,1,,,
4317,,SDY67,vaccination experiment,,1,,,
4318,,SDY2884,vaccination experiment,,1,,,
4319,,SDY2884,vaccination experiment,,1,,,
4320,,SDY2884,vaccination experiment,,1,,,
4321,,SDY2884,vaccination experiment,,1,,,
4322,,SDY2884,vaccination experiment,,1,,,
4323,,SDY2884,vaccination experiment,,1,,,
4324,,SDY2884,vaccination experiment,,1,,,
4325,,SDY2884,vaccination experiment,,1,,,
4326,,SDY2884,vaccination experiment,,1,,,
4327,,SDY2887,vaccination experiment,,1,,,
4328,,SDY2887,vaccination experiment,,1,,,
4329,,SDY2887,vaccination experiment,,1,,,
4330,,SDY2887,vaccination experiment,,1,,,
4331,,SDY2887,vaccination experiment,,1,,,
4332,,SDY2887,vaccination experiment,,1,,,
4333,,SDY2890,vaccination experiment,,1,,,
4334,,SDY2890,vaccination experiment,,1,,,
4335,,SDY2890,vaccination experiment,,1,,,
4336,,SDY2890,vaccination experiment,,1,,,
4337,,SDY2891,vaccination experiment,,1,,,
4338,,SDY2891,vaccination experiment,,1,,,
4339,,SDY2891,vaccination experiment,,1,,,
4340,,SDY2892,vaccination experiment,,1,,,
4341,,SDY2892,vaccination experiment,,1,,,
4342,,SDY2893,vaccination experiment,,1,,,
4343,,SDY2893,vaccination experiment,,1,,,
4344,,SDY2893,vaccination experiment,,1,,,
4345,,SDY2893,vaccination experiment,,1,,,
4346,,SDY2894,vaccination experiment,,1,,,
4347,,SDY2894,vaccination experiment,,1,,,
4348,,SDY2894,vaccination experiment,,1,,,
4349,,SDY2894,vaccination experiment,,1,,,
4350,,SDY2894,vaccination experiment,,1,,,
4351,,SDY2894,vaccination experiment,,1,,,
4352,,SDY2894,vaccination experiment,,1,,,
4353,,SDY2894,vaccination experiment,,1,,,
4354,,SDY2895,vaccination experiment,,1,,,
4355,,SDY2895,vaccination experiment,,1,,,
4356,,SDY2895,vaccination experiment,,1,,,
4357,,SDY2896,vaccination experiment,,1,,,
4358,,SDY2896,vaccination experiment,,1,,,
4359,,SDY2896,vaccination experiment,,1,,,
4360,,SDY2897,vaccination experiment,,1,,,
4361,,SDY2897,vaccination experiment,,1,,,
4362,,SDY2897,vaccination experiment,,1,,,
4363,,SDY2897,vaccination experiment,,1,,,
4364,,SDY2897,vaccination experiment,,1,,,
4365,,SDY2897,vaccination experiment,,1,,,
4366,,SDY2898,vaccination experiment,,1,,,
4367,,SDY2898,vaccination experiment,,1,,,
4368,,SDY2898,vaccination experiment,,1,,,
4369,,SDY2898,vaccination experiment,,1,,,
4370,,SDY2858,vaccination experiment,,1,,,
4371,,SDY2393,vaccination experiment,,1,,,
4372,,SDY2393,vaccination experiment,,1,,,
4373,,SDY2842,vaccination experiment,,1,,,
4374,,SDY2842,vaccination experiment,,1,,,
4375,,SDY2842,vaccination experiment,,1,,,
4376,,SDY2923,vaccination experiment,,1,,,
4377,,SDY2923,vaccination experiment,,1,,,
4378,,SDY2923,vaccination experiment,,1,,,
4379,,SDY2923,vaccination experiment,,1,,,
4380,,SDY2924,vaccination experiment,,1,,,
4381,,SDY2924,vaccination experiment,,1,,,
4382,,SDY2924,vaccination experiment,,1,,,
4383,,SDY2924,vaccination experiment,,1,,,
4384,,SDY2925,vaccination experiment,,1,,,
4385,,SDY2925,vaccination experiment,,1,,,
4386,,SDY2925,vaccination experiment,,1,,,
4387,,SDY2926,vaccination experiment,,1,,,
4388,,SDY2926,vaccination experiment,,1,,,
4389,,SDY2926,vaccination experiment,,1,,,
4390,,SDY2926,vaccination experiment,,1,,,
4391,,SDY2927,vaccination experiment,,1,,,
4392,,SDY2927,vaccination experiment,,1,,,
4393,,SDY2927,vaccination experiment,,1,,,
4394,,SDY2927,vaccination experiment,,1,,,
4395,,SDY2927,vaccination experiment,,1,,,
4396,,SDY2927,vaccination experiment,,1,,,
4397,,SDY2928,vaccination experiment,,1,,,
4398,,SDY2928,vaccination experiment,,1,,,
4399,,SDY2928,vaccination experiment,,1,,,
4400,,SDY2928,vaccination experiment,,1,,,
4401,,SDY2928,vaccination experiment,,1,,,
4402,,SDY2928,vaccination experiment,,1,,,
4403,,SDY2928,vaccination experiment,,1,,,
4404,,SDY2928,vaccination experiment,,1,,,
4405,,SDY2656,vaccination experiment,,1,,,
4406,,SDY2656,vaccination experiment,,1,,,
4407,,SDY2656,vaccination experiment,,1,,,
4408,,SDY2656,vaccination experiment,,1,,,
4409,,SDY2656,vaccination experiment,,1,,,
4410,,SDY2656,vaccination experiment,,1,,,
4411,,SDY2656,vaccination experiment,,1,,,
4412,,SDY2656,vaccination experiment,,1,,,
4413,,SDY2656,vaccination experiment,,1,,,
4414,,SDY2656,vaccination experiment,,1,,,
4415,,SDY2656,vaccination experiment,,1,,,
4416,,SDY2656,vaccination experiment,,1,,,
4417,,SDY2656,vaccination experiment,,1,,,
4418,,SDY2656,vaccination experiment,,1,,,
4419,,SDY2656,vaccination experiment,,1,,,
4420,,SDY2656,vaccination experiment,,1,,,
4421,,SDY2656,vaccination experiment,,1,,,
4422,,SDY2656,vaccination experiment,,1,,,
4423,,SDY2656,vaccination experiment,,1,,,
4424,,SDY2656,vaccination experiment,,1,,,
4425,,SDY2656,vaccination experiment,,1,,,
4426,,SDY2656,vaccination experiment,,1,,,
4427,,SDY2656,vaccination experiment,,1,,,
4428,,SDY2656,vaccination experiment,,1,,,
4429,,SDY2656,vaccination experiment,,1,,,
4430,,SDY2656,vaccination experiment,,1,,,
4431,,SDY2656,vaccination experiment,,1,,,
4432,,SDY2656,vaccination experiment,,1,,,
4433,,SDY2656,vaccination experiment,,1,,,
4434,,SDY2656,vaccination experiment,,1,,,
4435,,SDY2656,vaccination experiment,,1,,,
4436,,SDY2656,vaccination experiment,,1,,,
4437,,SDY2656,vaccination experiment,,1,,,
4438,,SDY2656,vaccination experiment,,1,,,
4439,,SDY2656,vaccination experiment,,1,,,
4440,,SDY2656,vaccination experiment,,1,,,
4441,,SDY2656,vaccination experiment,,1,,,
4442,,SDY2656,vaccination experiment,,1,,,
4443,,SDY2656,vaccination experiment,,1,,,
4444,,SDY2656,vaccination experiment,,1,,,
4445,,SDY2656,vaccination experiment,,1,,,
4446,,SDY2931,vaccination experiment,,1,,,
4447,,SDY2931,vaccination experiment,,1,,,
4448,,SDY2931,vaccination experiment,,1,,,
4449,,SDY2931,vaccination experiment,,1,,,
4450,,SDY2947,vaccination experiment,,1,,,
4451,,SDY2947,vaccination experiment,,1,,,
4452,,SDY1483,vaccination experiment,,1,,,
4453,,SDY1483,vaccination experiment,,1,,,
4454,,SDY2948,vaccination experiment,,1,,,
4455,,SDY2948,vaccination experiment,,1,,,
4456,,SDY2948,vaccination experiment,,1,,,
4457,,SDY1481,vaccination experiment,,1,,,
4458,,SDY1481,vaccination experiment,,1,,,
4459,,SDY2485,vaccination experiment,,1,,,
4460,,SDY2470,vaccination experiment,,1,,,
4461,,SDY1481,vaccination experiment,,1,,,
4462,,SDY1483,vaccination experiment,,1,,,
4463,,SDY1483,vaccination experiment,,1,,,
4464,,SDY406,vaccination experiment,,1,,,
4465,,SDY406,vaccination experiment,,1,,,
4466,,SDY406,vaccination experiment,,1,,,
4467,,SDY1481,vaccination experiment,,1,,,
4468,,SDY1481,vaccination experiment,,1,,,
4469,,SDY1481,vaccination experiment,,1,,,
4470,,SDY1484,vaccination experiment,,1,,,
4471,,SDY1484,vaccination experiment,,1,,,
4472,,SDY1484,vaccination experiment,,1,,,
4473,,SDY2497,vaccination experiment,,1,,,
4474,,SDY2497,vaccination experiment,,1,,,
4475,,SDY2497,vaccination experiment,,1,,,
4476,,SDY2497,vaccination experiment,,1,,,
4477,,SDY2959,vaccination experiment,,1,,,
4478,,SDY2959,vaccination experiment,,1,,,
4479,,SDY2959,vaccination experiment,,1,,,
4480,,SDY2959,vaccination experiment,,1,,,
4481,,SDY2959,vaccination experiment,,1,,,
4482,,SDY2959,vaccination experiment,,1,,,
4483,,SDY2959,vaccination experiment,,1,,,
4484,,SDY2959,vaccination experiment,,1,,,
4485,,SDY2959,vaccination experiment,,1,,,
4486,,SDY2934,vaccination experiment,,1,,,
4487,,SDY2934,vaccination experiment,,1,,,
4488,,SDY2934,vaccination experiment,,1,,,
4489,,SDY2934,vaccination experiment,,1,,,
4490,,SDY2934,vaccination experiment,,1,,,
4491,,SDY2934,vaccination experiment,,1,,,
4492,,SDY2934,vaccination experiment,,1,,,
4493,,SDY2934,vaccination experiment,,1,,,
4494,,SDY2934,vaccination experiment,,1,,,
4495,,SDY2934,vaccination experiment,,1,,,
4496,,SDY2934,vaccination experiment,,1,,,
4497,,SDY2934,vaccination experiment,,1,,,
4498,,SDY2934,vaccination experiment,,1,,,
4499,,SDY2934,vaccination experiment,,1,,,
4500,,SDY2934,vaccination experiment,,1,,,
4501,,SDY2934,vaccination experiment,,1,,,
4502,,SDY2934,vaccination experiment,,1,,,
4503,,SDY2934,vaccination experiment,,1,,,
4504,,SDY2934,vaccination experiment,,1,,,
4505,,SDY2934,vaccination experiment,,1,,,
4506,,SDY2934,vaccination experiment,,1,,,
4507,,SDY2934,vaccination experiment,,1,,,
4508,,SDY2934,vaccination experiment,,1,,,
