sample_id,group_id,organism_id,collection,collection_id,collection_time,collection_time_unit,collection_time_unit_id,T0_definition,expsample_type,expsample_type_id,expsample_reference_id,expsample_reference_name,biosample_type,biosample_type_id,biosample_reference_id,biosample_reference_name,replicates,expsample_source
3706,,3705,blood draw,EFO_0009121,1.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257209,Other,NCIT_C43412,ES773952,,,GEO
3707,,3705,blood draw,EFO_0009121,30.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257186,Other,NCIT_C43412,ES773953,,,GEO
3708,,3705,blood draw,EFO_0009121,7.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257220,Other,NCIT_C43412,ES773954,,,GEO
3709,,3709,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257171,Other,NCIT_C43412,ES773955,,,GEO
3710,,3709,blood draw,EFO_0009121,1.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257165,Other,NCIT_C43412,ES773956,,,GEO
3711,,3709,blood draw,EFO_0009121,30.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257236,Other,NCIT_C43412,ES773957,,,GEO
3712,,3709,blood draw,EFO_0009121,7.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257133,Other,NCIT_C43412,ES773958,,,GEO
3713,,3713,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257131,Other,NCIT_C43412,ES773959,,,GEO
3714,,3713,blood draw,EFO_0009121,1.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257222,Other,NCIT_C43412,ES773960,,,GEO
3715,,3713,blood draw,EFO_0009121,30.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257144,Other,NCIT_C43412,ES773961,,,GEO
3716,,3713,blood draw,EFO_0009121,7.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257178,Other,NCIT_C43412,ES773962,,,GEO
3717,,3717,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257193,Other,NCIT_C43412,ES773963,,,GEO
3718,,3717,blood draw,EFO_0009121,1.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257134,Other,NCIT_C43412,ES773964,,,GEO
3719,,3717,blood draw,EFO_0009121,30.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257166,Other,NCIT_C43412,ES773965,,,GEO
3720,,3717,blood draw,EFO_0009121,7.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257149,Other,NCIT_C43412,ES773966,,,GEO
3721,,3721,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257219,Other,NCIT_C43412,ES773967,,,GEO
3722,,3721,blood draw,EFO_0009121,1.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257188,Other,NCIT_C43412,ES773968,,,GEO
3723,,3721,blood draw,EFO_0009121,30.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257263,Other,NCIT_C43412,ES773969,,,GEO
3724,,3721,blood draw,EFO_0009121,7.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257129,Other,NCIT_C43412,ES773970,,,GEO
3725,,3725,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257215,Other,NCIT_C43412,ES773971,,,GEO
3726,,3725,blood draw,EFO_0009121,1.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257245,Other,NCIT_C43412,ES773972,,,GEO
3727,,3725,blood draw,EFO_0009121,30.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257205,Other,NCIT_C43412,ES773973,,,GEO
3728,,3725,blood draw,EFO_0009121,7.0,Days,UO_0000035,,Other : NA,,GSE52005,GSM1257225,Other,NCIT_C43412,ES773974,,,GEO
3729,,3729,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422001,Other,NCIT_C43412,ES776571,,,GEO
3730,,3730,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422002,Other,NCIT_C43412,ES776572,,,GEO
3731,,3731,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422003,Other,NCIT_C43412,ES776573,,,GEO
3732,,3732,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422004,Other,NCIT_C43412,ES776574,,,GEO
3733,,3733,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422005,Other,NCIT_C43412,ES776575,,,GEO
3734,,3734,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422006,Other,NCIT_C43412,ES776576,,,GEO
3735,,3735,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422007,Other,NCIT_C43412,ES776577,,,GEO
3736,,3736,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422008,Other,NCIT_C43412,ES776578,,,GEO
3737,,3737,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422009,Other,NCIT_C43412,ES776579,,,GEO
3738,,3738,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422010,Other,NCIT_C43412,ES776580,,,GEO
3739,,3739,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422011,Other,NCIT_C43412,ES776581,,,GEO
3740,,3740,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422012,Other,NCIT_C43412,ES776582,,,GEO
3741,,3741,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422013,Other,NCIT_C43412,ES776583,,,GEO
3742,,3742,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422014,Other,NCIT_C43412,ES776584,,,GEO
3743,,3743,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422017,Other,NCIT_C43412,ES776585,,,GEO
3744,,3744,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422018,Other,NCIT_C43412,ES776586,,,GEO
3745,,3745,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422019,Other,NCIT_C43412,ES776587,,,GEO
3746,,3746,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422020,Other,NCIT_C43412,ES776588,,,GEO
3747,,3747,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422021,Other,NCIT_C43412,ES776589,,,GEO
3748,,3748,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422023,Other,NCIT_C43412,ES776590,,,GEO
3749,,3749,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422029,Other,NCIT_C43412,ES776591,,,GEO
3750,,3750,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422030,Other,NCIT_C43412,ES776592,,,GEO
3751,,3751,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422032,Other,NCIT_C43412,ES776593,,,GEO
3752,,3752,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422033,Other,NCIT_C43412,ES776594,,,GEO
3753,,3753,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422034,Other,NCIT_C43412,ES776595,,,GEO
3754,,3754,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422036,Other,NCIT_C43412,ES776596,,,GEO
3755,,3755,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422037,Other,NCIT_C43412,ES776597,,,GEO
3756,,3756,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422039,Other,NCIT_C43412,ES776598,,,GEO
3757,,3757,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422042,Other,NCIT_C43412,ES776599,,,GEO
3758,,3758,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422043,Other,NCIT_C43412,ES776600,,,GEO
3759,,3759,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422045,Other,NCIT_C43412,ES776601,,,GEO
3760,,3760,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422046,Other,NCIT_C43412,ES776602,,,GEO
3761,,3761,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422047,Other,NCIT_C43412,ES776603,,,GEO
3762,,3762,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422048,Other,NCIT_C43412,ES776604,,,GEO
3763,,3763,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422049,Other,NCIT_C43412,ES776605,,,GEO
3764,,3764,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422050,Other,NCIT_C43412,ES776606,,,GEO
3765,,3765,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422051,Other,NCIT_C43412,ES776607,,,GEO
3766,,3766,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422052,Other,NCIT_C43412,ES776608,,,GEO
3767,,3767,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422053,Other,NCIT_C43412,ES776609,,,GEO
3768,,3768,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422054,Other,NCIT_C43412,ES776610,,,GEO
3769,,3769,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422055,Other,NCIT_C43412,ES776611,,,GEO
3770,,3770,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422056,Other,NCIT_C43412,ES776612,,,GEO
3771,,3771,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422057,Other,NCIT_C43412,ES776613,,,GEO
3772,,3772,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422058,Other,NCIT_C43412,ES776614,,,GEO
3773,,3773,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422059,Other,NCIT_C43412,ES776615,,,GEO
3774,,3774,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422060,Other,NCIT_C43412,ES776616,,,GEO
3775,,3775,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422061,Other,NCIT_C43412,ES776617,,,GEO
3776,,3776,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422062,Other,NCIT_C43412,ES776618,,,GEO
3777,,3777,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422063,Other,NCIT_C43412,ES776619,,,GEO
3778,,3778,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422064,Other,NCIT_C43412,ES776620,,,GEO
3779,,3779,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422065,Other,NCIT_C43412,ES776621,,,GEO
3780,,3780,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422066,Other,NCIT_C43412,ES776622,,,GEO
3781,,3781,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422067,Other,NCIT_C43412,ES776623,,,GEO
3782,,3782,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422068,Other,NCIT_C43412,ES776624,,,GEO
3783,,3783,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422069,Other,NCIT_C43412,ES776625,,,GEO
3784,,3784,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422070,Other,NCIT_C43412,ES776626,,,GEO
3785,,3785,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422071,Other,NCIT_C43412,ES776627,,,GEO
3786,,3786,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422072,Other,NCIT_C43412,ES776628,,,GEO
3787,,3787,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422073,Other,NCIT_C43412,ES776629,,,GEO
3788,,3788,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422074,Other,NCIT_C43412,ES776630,,,GEO
3789,,3789,blood draw,EFO_0009121,0.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422075,Other,NCIT_C43412,ES776631,,,GEO
3790,,3737,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422015,Other,NCIT_C43412,ES776632,,,GEO
3791,,3731,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422016,Other,NCIT_C43412,ES776633,,,GEO
3792,,3792,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422022,Other,NCIT_C43412,ES776634,,,GEO
3793,,3768,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422024,Other,NCIT_C43412,ES776635,,,GEO
3794,,3732,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422025,Other,NCIT_C43412,ES776636,,,GEO
3795,,3749,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422026,Other,NCIT_C43412,ES776637,,,GEO
3796,,3796,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422031,Other,NCIT_C43412,ES776638,,,GEO
3797,,3777,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422035,Other,NCIT_C43412,ES776639,,,GEO
3798,,3764,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422038,Other,NCIT_C43412,ES776640,,,GEO
3799,,3765,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422040,Other,NCIT_C43412,ES776641,,,GEO
3800,,3760,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422041,Other,NCIT_C43412,ES776642,,,GEO
3801,,3745,blood draw,EFO_0009121,28.0,Days,UO_0000035,,Other : NA,,GSE58898,GSM1422044,Other,NCIT_C43412,ES776643,,,GEO
3802,,3438,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441474,B cell,CL_0000236,ES784386,,,GEO
3803,,3438,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441475,B cell,CL_0000236,ES784387,,,GEO
3804,,3442,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441476,B cell,CL_0000236,ES784388,,,GEO
3805,,3442,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441477,B cell,CL_0000236,ES784389,,,GEO
3806,,3442,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441478,B cell,CL_0000236,ES784390,,,GEO
3807,,3442,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441479,B cell,CL_0000236,ES784391,,,GEO
3808,,3446,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441480,B cell,CL_0000236,ES784392,,,GEO
3809,,3446,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441481,B cell,CL_0000236,ES784393,,,GEO
3810,,3446,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441482,B cell,CL_0000236,ES784394,,,GEO
3811,,3446,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441483,B cell,CL_0000236,ES784395,,,GEO
3812,,3450,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441484,B cell,CL_0000236,ES784396,,,GEO
3813,,3450,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441485,B cell,CL_0000236,ES784397,,,GEO
3814,,3450,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441486,B cell,CL_0000236,ES784398,,,GEO
3815,,3450,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441487,B cell,CL_0000236,ES784399,,,GEO
3816,,3458,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441488,B cell,CL_0000236,ES784400,,,GEO
3817,,3458,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441489,B cell,CL_0000236,ES784401,,,GEO
3818,,3458,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441490,B cell,CL_0000236,ES784402,,,GEO
3819,,3458,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441491,B cell,CL_0000236,ES784403,,,GEO
3820,,3466,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441492,B cell,CL_0000236,ES784404,,,GEO
3821,,3466,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441493,B cell,CL_0000236,ES784405,,,GEO
3822,,3466,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441494,B cell,CL_0000236,ES784406,,,GEO
3823,,3466,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441495,B cell,CL_0000236,ES784407,,,GEO
3824,,3470,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441496,B cell,CL_0000236,ES784408,,,GEO
3825,,3470,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441497,B cell,CL_0000236,ES784409,,,GEO
3826,,3470,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441498,B cell,CL_0000236,ES784410,,,GEO
3827,,3470,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441499,B cell,CL_0000236,ES784411,,,GEO
3828,,3474,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441500,B cell,CL_0000236,ES784412,,,GEO
3829,,3474,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441501,B cell,CL_0000236,ES784413,,,GEO
3830,,3474,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441502,B cell,CL_0000236,ES784414,,,GEO
3831,,3474,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441503,B cell,CL_0000236,ES784415,,,GEO
3832,,3478,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441504,B cell,CL_0000236,ES784416,,,GEO
3833,,3478,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441505,B cell,CL_0000236,ES784417,,,GEO
3834,,3478,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441506,B cell,CL_0000236,ES784418,,,GEO
3835,,3478,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441507,B cell,CL_0000236,ES784419,,,GEO
3836,,3482,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441508,B cell,CL_0000236,ES784420,,,GEO
3837,,3482,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441509,B cell,CL_0000236,ES784421,,,GEO
3838,,3482,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441510,B cell,CL_0000236,ES784422,,,GEO
3839,,3482,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441511,B cell,CL_0000236,ES784423,,,GEO
3840,,3486,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441512,B cell,CL_0000236,ES784424,,,GEO
3841,,3486,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441513,B cell,CL_0000236,ES784425,,,GEO
3842,,3486,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441514,B cell,CL_0000236,ES784426,,,GEO
3843,,3486,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441515,B cell,CL_0000236,ES784427,,,GEO
3844,,3490,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441516,B cell,CL_0000236,ES784428,,,GEO
3845,,3490,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441517,B cell,CL_0000236,ES784429,,,GEO
3846,,3490,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441518,B cell,CL_0000236,ES784430,,,GEO
3847,,3494,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441519,B cell,CL_0000236,ES784431,,,GEO
3848,,3494,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441520,B cell,CL_0000236,ES784432,,,GEO
3849,,3494,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441521,B cell,CL_0000236,ES784433,,,GEO
3850,,3494,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441522,B cell,CL_0000236,ES784434,,,GEO
3851,,3498,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441523,B cell,CL_0000236,ES784435,,,GEO
3852,,3498,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441524,B cell,CL_0000236,ES784436,,,GEO
3853,,3498,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441525,B cell,CL_0000236,ES784437,,,GEO
3854,,3498,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441526,B cell,CL_0000236,ES784438,,,GEO
3855,,3502,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441527,B cell,CL_0000236,ES784439,,,GEO
3856,,3502,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441528,B cell,CL_0000236,ES784440,,,GEO
3857,,3502,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441529,B cell,CL_0000236,ES784441,,,GEO
3858,,3502,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441530,B cell,CL_0000236,ES784442,,,GEO
3859,,3506,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441531,B cell,CL_0000236,ES784443,,,GEO
3860,,3506,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441532,B cell,CL_0000236,ES784444,,,GEO
3861,,3506,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441533,B cell,CL_0000236,ES784445,,,GEO
3862,,3506,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441534,B cell,CL_0000236,ES784446,,,GEO
3863,,3510,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441535,B cell,CL_0000236,ES784447,,,GEO
3864,,3510,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441536,B cell,CL_0000236,ES784448,,,GEO
3865,,3510,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441537,B cell,CL_0000236,ES784449,,,GEO
3866,,3510,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441538,B cell,CL_0000236,ES784450,,,GEO
3867,,3514,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441539,B cell,CL_0000236,ES784451,,,GEO
3868,,3514,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441540,B cell,CL_0000236,ES784452,,,GEO
3869,,3514,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441541,B cell,CL_0000236,ES784453,,,GEO
3870,,3514,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441542,B cell,CL_0000236,ES784454,,,GEO
3871,,3518,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441543,B cell,CL_0000236,ES784455,,,GEO
3872,,3518,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441544,B cell,CL_0000236,ES784456,,,GEO
3873,,3518,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441545,B cell,CL_0000236,ES784457,,,GEO
3874,,3518,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441546,B cell,CL_0000236,ES784458,,,GEO
3875,,3522,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441547,B cell,CL_0000236,ES784459,,,GEO
3876,,3522,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441548,B cell,CL_0000236,ES784460,,,GEO
3877,,3522,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441549,B cell,CL_0000236,ES784461,,,GEO
3878,,3522,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441550,B cell,CL_0000236,ES784462,,,GEO
3879,,3526,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441551,B cell,CL_0000236,ES784463,,,GEO
3880,,3526,blood draw,EFO_0009121,2.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441552,B cell,CL_0000236,ES784464,,,GEO
3881,,3526,blood draw,EFO_0009121,7.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441553,B cell,CL_0000236,ES784465,,,GEO
3882,,3526,blood draw,EFO_0009121,28.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441554,B cell,CL_0000236,ES784466,,,GEO
3883,,3530,blood draw,EFO_0009121,0.0,Days,UO_0000035,,B cell : B,,GSE65442,GSM1441555,B cell,CL_0000236,ES784467,,,GEO
